T_K,T_C,J_MA_cm2,L_um,jL_product_A_cm,immortal,MTTF_hours,Ea_eff_eV_ground_truth,n_eff_ground_truth,blech_boost_ground_truth
508.08,234.93,8.0,65.0,52000.0,False,9.560094244308623,1.0255,1.2941,1.0612
508.08,234.93,8.0,90.0,72000.0,False,6.622248298059901,1.0255,1.2941,1.0435
508.08,234.93,8.0,130.0,104000.0,False,8.089694939187943,1.0255,1.2941,1.0297
508.08,234.93,8.0,200.0,160000.0,False,6.635373689612519,1.0255,1.2941,1.0191
508.08,234.93,8.0,350.0,280000.0,False,6.826730023891278,1.0255,1.2941,1.0108
508.08,234.93,8.0,600.0,480000.0,False,9.381495234831789,1.0255,1.2941,1.0063
510.11,236.96,0.5,5.0,250.0,True,,1.0291,1.8696,
510.11,236.96,0.5,15.0,750.0,True,,1.0291,1.8696,
510.11,236.96,0.5,25.0,1250.0,True,,1.0291,1.8696,
510.11,236.96,0.5,35.0,1750.0,True,,1.0291,1.8696,
510.11,236.96,0.5,40.0,2000.0,True,,1.0291,1.8696,
510.11,236.96,0.5,50.0,2500.0,True,,1.0291,1.8696,
510.11,236.96,0.5,65.0,3250.0,False,7060.63831381468,1.0291,1.8696,13.0
510.11,236.96,0.5,90.0,4500.0,False,1894.4223010216729,1.0291,1.8696,3.0
510.11,236.96,0.5,130.0,6500.0,False,826.4021716736412,1.0291,1.8696,1.8571
510.11,236.96,0.5,200.0,10000.0,False,1112.9257448418123,1.0291,1.8696,1.4286
510.11,236.96,0.5,350.0,17500.0,False,778.3491116262383,1.0291,1.8696,1.2069
510.11,236.96,0.5,600.0,30000.0,False,636.9623788496845,1.0291,1.8696,1.1111
510.11,236.96,1.0,5.0,500.0,True,,1.0291,1.7692,
510.11,236.96,1.0,15.0,1500.0,True,,1.0291,1.7692,
510.11,236.96,1.0,25.0,2500.0,True,,1.0291,1.7692,
510.11,236.96,1.0,35.0,3500.0,False,1270.6389220885997,1.0291,1.7692,7.0
510.11,236.96,1.0,40.0,4000.0,False,539.0748677275061,1.0291,1.7692,4.0
510.11,236.96,1.0,50.0,5000.0,False,497.0563295388756,1.0291,1.7692,2.5
510.11,236.96,1.0,65.0,6500.0,False,294.5575817449652,1.0291,1.7692,1.8571
510.11,236.96,1.0,90.0,9000.0,False,242.23000205347276,1.0291,1.7692,1.5
510.11,236.96,1.0,130.0,13000.0,False,201.0691618886472,1.0291,1.7692,1.3
510.11,236.96,1.0,200.0,20000.0,False,179.55009230011692,1.0291,1.7692,1.1765
510.11,236.96,1.0,350.0,35000.0,False,202.1168036308431,1.0291,1.7692,1.0938
510.11,236.96,1.0,600.0,60000.0,False,182.12847371006782,1.0291,1.7692,1.0526
510.11,236.96,2.0,5.0,1000.0,True,,1.0291,1.625,
510.11,236.96,2.0,15.0,3000.0,True,,1.0291,1.625,
510.11,236.96,2.0,25.0,5000.0,False,141.23581954605473,1.0291,1.625,2.5
510.11,236.96,2.0,35.0,7000.0,False,89.53902858650162,1.0291,1.625,1.75
510.11,236.96,2.0,40.0,8000.0,False,88.5317832416574,1.0291,1.625,1.6
510.11,236.96,2.0,50.0,10000.0,False,68.73274008084215,1.0291,1.625,1.4286
510.11,236.96,2.0,65.0,13000.0,False,93.05605560245496,1.0291,1.625,1.3
510.11,236.96,2.0,90.0,18000.0,False,48.594483373843566,1.0291,1.625,1.2
510.11,236.96,2.0,130.0,26000.0,False,69.97380375493766,1.0291,1.625,1.1304
510.11,236.96,2.0,200.0,40000.0,False,68.00122218924382,1.0291,1.625,1.0811
510.11,236.96,2.0,350.0,70000.0,False,47.103948089776935,1.0291,1.625,1.0448
510.11,236.96,2.0,600.0,120000.0,False,73.41196027526695,1.0291,1.625,1.0256
510.11,236.96,4.0,5.0,2000.0,True,,1.0291,1.4545,
510.11,236.96,4.0,15.0,6000.0,False,40.89501251883707,1.0291,1.4545,2.0
510.11,236.96,4.0,25.0,10000.0,False,29.104220099628794,1.0291,1.4545,1.4286
510.11,236.96,4.0,35.0,14000.0,False,22.508719650928082,1.0291,1.4545,1.2727
510.11,236.96,4.0,40.0,16000.0,False,20.98048731617371,1.0291,1.4545,1.2308
510.11,236.96,4.0,50.0,20000.0,False,20.07840771762712,1.0291,1.4545,1.1765
510.11,236.96,4.0,65.0,26000.0,False,21.10941819502552,1.0291,1.4545,1.1304
510.11,236.96,4.0,90.0,36000.0,False,23.70596507857517,1.0291,1.4545,1.0909
510.11,236.96,4.0,130.0,52000.0,False,19.204755726604837,1.0291,1.4545,1.0612
510.11,236.96,4.0,200.0,80000.0,False,15.959305222610496,1.0291,1.4545,1.039
510.11,236.96,4.0,350.0,140000.0,False,20.365920607296697,1.0291,1.4545,1.0219
510.11,236.96,4.0,600.0,240000.0,False,20.476723120196972,1.0291,1.4545,1.0127
510.11,236.96,8.0,5.0,4000.0,False,30.025721265176855,1.0291,1.2941,4.0
510.11,236.96,8.0,15.0,12000.0,False,10.145883004415136,1.0291,1.2941,1.3333
510.11,236.96,8.0,25.0,20000.0,False,7.686309884830251,1.0291,1.2941,1.1765
510.11,236.96,8.0,35.0,28000.0,False,6.629579707682546,1.0291,1.2941,1.12
510.11,236.96,8.0,40.0,32000.0,False,6.5914421100482645,1.0291,1.2941,1.1034
510.11,236.96,8.0,50.0,40000.0,False,5.7557718632766175,1.0291,1.2941,1.0811
510.11,236.96,8.0,65.0,52000.0,False,7.482199590408867,1.0291,1.2941,1.0612
510.11,236.96,8.0,90.0,72000.0,False,7.011862771737337,1.0291,1.2941,1.0435
510.11,236.96,8.0,130.0,104000.0,False,6.558968344726383,1.0291,1.2941,1.0297
510.11,236.96,8.0,200.0,160000.0,False,4.4510778737953505,1.0291,1.2941,1.0191
510.11,236.96,8.0,350.0,280000.0,False,5.704387274021872,1.0291,1.2941,1.0108
510.11,236.96,8.0,600.0,480000.0,False,8.100751297611255,1.0291,1.2941,1.0063
510.38,237.23,0.5,5.0,250.0,True,,1.0296,1.8696,
510.38,237.23,0.5,15.0,750.0,True,,1.0296,1.8696,
510.38,237.23,0.5,25.0,1250.0,True,,1.0296,1.8696,
510.38,237.23,0.5,35.0,1750.0,True,,1.0296,1.8696,
510.38,237.23,0.5,40.0,2000.0,True,,1.0296,1.8696,
510.38,237.23,0.5,50.0,2500.0,True,,1.0296,1.8696,
510.38,237.23,0.5,65.0,3250.0,False,6844.247400073245,1.0296,1.8696,13.0
510.38,237.23,0.5,90.0,4500.0,False,1842.003958222721,1.0296,1.8696,3.0
510.38,237.23,0.5,130.0,6500.0,False,876.8576980430523,1.0296,1.8696,1.8571
510.38,237.23,0.5,200.0,10000.0,False,1031.1078561223947,1.0296,1.8696,1.4286
510.38,237.23,0.5,350.0,17500.0,False,687.0151936133514,1.0296,1.8696,1.2069
510.38,237.23,0.5,600.0,30000.0,False,675.0419928039875,1.0296,1.8696,1.1111
510.38,237.23,1.0,5.0,500.0,True,,1.0296,1.7692,
510.38,237.23,1.0,15.0,1500.0,True,,1.0296,1.7692,
510.38,237.23,1.0,25.0,2500.0,True,,1.0296,1.7692,
510.38,237.23,1.0,35.0,3500.0,False,1631.073072977278,1.0296,1.7692,7.0
510.38,237.23,1.0,40.0,4000.0,False,825.4895980961694,1.0296,1.7692,4.0
510.38,237.23,1.0,50.0,5000.0,False,392.4943628768444,1.0296,1.7692,2.5
510.38,237.23,1.0,65.0,6500.0,False,279.2960881699047,1.0296,1.7692,1.8571
510.38,237.23,1.0,90.0,9000.0,False,234.82713382705626,1.0296,1.7692,1.5
510.38,237.23,1.0,130.0,13000.0,False,230.68780157560664,1.0296,1.7692,1.3
510.38,237.23,1.0,200.0,20000.0,False,190.36658265758123,1.0296,1.7692,1.1765
510.38,237.23,1.0,350.0,35000.0,False,169.44727615162904,1.0296,1.7692,1.0938
510.38,237.23,1.0,600.0,60000.0,False,215.63491478388502,1.0296,1.7692,1.0526
510.38,237.23,2.0,5.0,1000.0,True,,1.0296,1.625,
510.38,237.23,2.0,15.0,3000.0,True,,1.0296,1.625,
510.38,237.23,2.0,25.0,5000.0,False,124.30280170263474,1.0296,1.625,2.5
510.38,237.23,2.0,35.0,7000.0,False,124.975215530916,1.0296,1.625,1.75
510.38,237.23,2.0,40.0,8000.0,False,82.03748720281496,1.0296,1.625,1.6
510.38,237.23,2.0,50.0,10000.0,False,94.44654311055272,1.0296,1.625,1.4286
510.38,237.23,2.0,65.0,13000.0,False,69.37478464693513,1.0296,1.625,1.3
510.38,237.23,2.0,90.0,18000.0,False,70.12833585110995,1.0296,1.625,1.2
510.38,237.23,2.0,130.0,26000.0,False,51.288776900049285,1.0296,1.625,1.1304
510.38,237.23,2.0,200.0,40000.0,False,48.10850343517939,1.0296,1.625,1.0811
510.38,237.23,2.0,350.0,70000.0,False,56.61759518600199,1.0296,1.625,1.0448
510.38,237.23,2.0,600.0,120000.0,False,60.16928970463507,1.0296,1.625,1.0256
510.38,237.23,4.0,5.0,2000.0,True,,1.0296,1.4545,
510.38,237.23,4.0,15.0,6000.0,False,34.984542317334885,1.0296,1.4545,2.0
510.38,237.23,4.0,25.0,10000.0,False,20.47975021726238,1.0296,1.4545,1.4286
510.38,237.23,4.0,35.0,14000.0,False,18.044554723045426,1.0296,1.4545,1.2727
510.38,237.23,4.0,40.0,16000.0,False,17.275504347438694,1.0296,1.4545,1.2308
510.38,237.23,4.0,50.0,20000.0,False,15.691140795628744,1.0296,1.4545,1.1765
510.38,237.23,4.0,65.0,26000.0,False,19.98027997744598,1.0296,1.4545,1.1304
510.38,237.23,4.0,90.0,36000.0,False,22.454445788341022,1.0296,1.4545,1.0909
510.38,237.23,4.0,130.0,52000.0,False,18.414376893588674,1.0296,1.4545,1.0612
510.38,237.23,4.0,200.0,80000.0,False,12.869750808446764,1.0296,1.4545,1.039
510.38,237.23,4.0,350.0,140000.0,False,17.266497922631675,1.0296,1.4545,1.0219
510.38,237.23,4.0,600.0,240000.0,False,17.18229670982785,1.0296,1.4545,1.0127
510.38,237.23,8.0,5.0,4000.0,False,36.79781777372954,1.0296,1.2941,4.0
510.38,237.23,8.0,15.0,12000.0,False,7.198378235994778,1.0296,1.2941,1.3333
510.38,237.23,8.0,25.0,20000.0,False,7.453335566539255,1.0296,1.2941,1.1765
510.38,237.23,8.0,35.0,28000.0,False,9.717719363187134,1.0296,1.2941,1.12
510.38,237.23,8.0,40.0,32000.0,False,7.930223300084171,1.0296,1.2941,1.1034
510.38,237.23,8.0,50.0,40000.0,False,7.902687350941161,1.0296,1.2941,1.0811
510.38,237.23,8.0,65.0,52000.0,False,7.2525668621713315,1.0296,1.2941,1.0612
510.38,237.23,8.0,90.0,72000.0,False,7.3654158796977995,1.0296,1.2941,1.0435
510.38,237.23,8.0,130.0,104000.0,False,7.772999935715602,1.0296,1.2941,1.0297
510.38,237.23,8.0,200.0,160000.0,False,6.063271053067748,1.0296,1.2941,1.0191
510.38,237.23,8.0,350.0,280000.0,False,7.746377029161054,1.0296,1.2941,1.0108
510.38,237.23,8.0,600.0,480000.0,False,5.501735184738253,1.0296,1.2941,1.0063
512.69,239.54,0.5,5.0,250.0,True,,1.0336,1.8696,
512.69,239.54,0.5,15.0,750.0,True,,1.0336,1.8696,
512.69,239.54,0.5,25.0,1250.0,True,,1.0336,1.8696,
512.69,239.54,0.5,35.0,1750.0,True,,1.0336,1.8696,
512.69,239.54,0.5,40.0,2000.0,True,,1.0336,1.8696,
512.69,239.54,0.5,50.0,2500.0,True,,1.0336,1.8696,
512.69,239.54,0.5,65.0,3250.0,False,7147.660680220164,1.0336,1.8696,13.0
512.69,239.54,0.5,90.0,4500.0,False,1612.8519434150505,1.0336,1.8696,3.0
512.69,239.54,0.5,130.0,6500.0,False,886.1897534496818,1.0336,1.8696,1.8571
512.69,239.54,0.5,200.0,10000.0,False,745.1667388061769,1.0336,1.8696,1.4286
512.69,239.54,0.5,350.0,17500.0,False,575.3664026047893,1.0336,1.8696,1.2069
512.69,239.54,0.5,600.0,30000.0,False,495.1898219787706,1.0336,1.8696,1.1111
512.69,239.54,1.0,5.0,500.0,True,,1.0336,1.7692,
512.69,239.54,1.0,15.0,1500.0,True,,1.0336,1.7692,
512.69,239.54,1.0,25.0,2500.0,True,,1.0336,1.7692,
512.69,239.54,1.0,35.0,3500.0,False,981.9218767659693,1.0336,1.7692,7.0
512.69,239.54,1.0,40.0,4000.0,False,501.367757125041,1.0336,1.7692,4.0
512.69,239.54,1.0,50.0,5000.0,False,388.1353673254536,1.0336,1.7692,2.5
512.69,239.54,1.0,65.0,6500.0,False,231.173889661754,1.0336,1.7692,1.8571
512.69,239.54,1.0,90.0,9000.0,False,246.8807616482801,1.0336,1.7692,1.5
512.69,239.54,1.0,130.0,13000.0,False,161.06148982141653,1.0336,1.7692,1.3
512.69,239.54,1.0,200.0,20000.0,False,159.8472232383015,1.0336,1.7692,1.1765
512.69,239.54,1.0,350.0,35000.0,False,147.3138669056882,1.0336,1.7692,1.0938
512.69,239.54,1.0,600.0,60000.0,False,189.94016772703682,1.0336,1.7692,1.0526
512.69,239.54,2.0,5.0,1000.0,True,,1.0336,1.625,
512.69,239.54,2.0,15.0,3000.0,True,,1.0336,1.625,
512.69,239.54,2.0,25.0,5000.0,False,119.56056218531089,1.0336,1.625,2.5
512.69,239.54,2.0,35.0,7000.0,False,77.15717177695419,1.0336,1.625,1.75
512.69,239.54,2.0,40.0,8000.0,False,78.47658980070656,1.0336,1.625,1.6
512.69,239.54,2.0,50.0,10000.0,False,47.39823101500242,1.0336,1.625,1.4286
512.69,239.54,2.0,65.0,13000.0,False,58.78478376026792,1.0336,1.625,1.3
512.69,239.54,2.0,90.0,18000.0,False,73.69518755273717,1.0336,1.625,1.2
512.69,239.54,2.0,130.0,26000.0,False,52.48057566801344,1.0336,1.625,1.1304
512.69,239.54,2.0,200.0,40000.0,False,49.70658069322903,1.0336,1.625,1.0811
512.69,239.54,2.0,350.0,70000.0,False,51.62523975378121,1.0336,1.625,1.0448
512.69,239.54,2.0,600.0,120000.0,False,53.39127858707439,1.0336,1.625,1.0256
512.69,239.54,4.0,5.0,2000.0,True,,1.0336,1.4545,
512.69,239.54,4.0,15.0,6000.0,False,23.188938181212364,1.0336,1.4545,2.0
512.69,239.54,4.0,25.0,10000.0,False,17.365303391417367,1.0336,1.4545,1.4286
512.69,239.54,4.0,35.0,14000.0,False,20.549856054801587,1.0336,1.4545,1.2727
512.69,239.54,4.0,40.0,16000.0,False,17.29739766670417,1.0336,1.4545,1.2308
512.69,239.54,4.0,50.0,20000.0,False,22.409184667842453,1.0336,1.4545,1.1765
512.69,239.54,4.0,65.0,26000.0,False,16.868944862696633,1.0336,1.4545,1.1304
512.69,239.54,4.0,90.0,36000.0,False,12.768484066151927,1.0336,1.4545,1.0909
512.69,239.54,4.0,130.0,52000.0,False,13.727066198343314,1.0336,1.4545,1.0612
512.69,239.54,4.0,200.0,80000.0,False,10.760887101159689,1.0336,1.4545,1.039
512.69,239.54,4.0,350.0,140000.0,False,15.43582107184519,1.0336,1.4545,1.0219
512.69,239.54,4.0,600.0,240000.0,False,15.401568408207709,1.0336,1.4545,1.0127
512.69,239.54,8.0,5.0,4000.0,False,22.687108384706455,1.0336,1.2941,4.0
512.69,239.54,8.0,15.0,12000.0,False,9.475275473342682,1.0336,1.2941,1.3333
512.69,239.54,8.0,25.0,20000.0,False,8.511930783415478,1.0336,1.2941,1.1765
512.69,239.54,8.0,35.0,28000.0,False,6.599159667017417,1.0336,1.2941,1.12
512.69,239.54,8.0,40.0,32000.0,False,4.842387666615215,1.0336,1.2941,1.1034
512.69,239.54,8.0,50.0,40000.0,False,7.1687096586276535,1.0336,1.2941,1.0811
512.69,239.54,8.0,65.0,52000.0,False,6.971980639010465,1.0336,1.2941,1.0612
512.69,239.54,8.0,90.0,72000.0,False,6.607069722968016,1.0336,1.2941,1.0435
512.69,239.54,8.0,130.0,104000.0,False,7.211408173657785,1.0336,1.2941,1.0297
512.69,239.54,8.0,200.0,160000.0,False,5.172601178824788,1.0336,1.2941,1.0191
512.69,239.54,8.0,350.0,280000.0,False,8.258618327595148,1.0336,1.2941,1.0108
512.69,239.54,8.0,600.0,480000.0,False,5.267349769299468,1.0336,1.2941,1.0063
515.0,241.85,0.5,5.0,250.0,True,,1.0375,1.8696,
515.0,241.85,0.5,15.0,750.0,True,,1.0375,1.8696,
515.0,241.85,0.5,25.0,1250.0,True,,1.0375,1.8696,
515.0,241.85,0.5,35.0,1750.0,True,,1.0375,1.8696,
515.0,241.85,0.5,40.0,2000.0,True,,1.0375,1.8696,
515.0,241.85,0.5,50.0,2500.0,True,,1.0375,1.8696,
515.0,241.85,0.5,65.0,3250.0,False,6854.362780651487,1.0375,1.8696,13.0
515.0,241.85,0.5,90.0,4500.0,False,1097.5305370673782,1.0375,1.8696,3.0
515.0,241.85,0.5,130.0,6500.0,False,761.1324116051624,1.0375,1.8696,1.8571
515.0,241.85,0.5,200.0,10000.0,False,845.0857277847282,1.0375,1.8696,1.4286
515.0,241.85,0.5,350.0,17500.0,False,546.8776442587142,1.0375,1.8696,1.2069
515.0,241.85,0.5,600.0,30000.0,False,593.8678029817414,1.0375,1.8696,1.1111
515.0,241.85,1.0,5.0,500.0,True,,1.0375,1.7692,
515.0,241.85,1.0,15.0,1500.0,True,,1.0375,1.7692,
515.0,241.85,1.0,25.0,2500.0,True,,1.0375,1.7692,
515.0,241.85,1.0,35.0,3500.0,False,965.9086384819253,1.0375,1.7692,7.0
515.0,241.85,1.0,40.0,4000.0,False,524.3536875962102,1.0375,1.7692,4.0
515.0,241.85,1.0,50.0,5000.0,False,408.4967980056241,1.0375,1.7692,2.5
515.0,241.85,1.0,65.0,6500.0,False,238.68774225801968,1.0375,1.7692,1.8571
515.0,241.85,1.0,90.0,9000.0,False,152.928453403694,1.0375,1.7692,1.5
515.0,241.85,1.0,130.0,13000.0,False,153.46830228181366,1.0375,1.7692,1.3
515.0,241.85,1.0,200.0,20000.0,False,170.17264559492085,1.0375,1.7692,1.1765
515.0,241.85,1.0,350.0,35000.0,False,154.5556645624826,1.0375,1.7692,1.0938
515.0,241.85,1.0,600.0,60000.0,False,110.8136932635225,1.0375,1.7692,1.0526
515.0,241.85,2.0,5.0,1000.0,True,,1.0375,1.625,
515.0,241.85,2.0,15.0,3000.0,True,,1.0375,1.625,
515.0,241.85,2.0,25.0,5000.0,False,91.89072991680109,1.0375,1.625,2.5
515.0,241.85,2.0,35.0,7000.0,False,65.71442003582703,1.0375,1.625,1.75
515.0,241.85,2.0,40.0,8000.0,False,62.062627055554856,1.0375,1.625,1.6
515.0,241.85,2.0,50.0,10000.0,False,47.619803019510265,1.0375,1.625,1.4286
515.0,241.85,2.0,65.0,13000.0,False,48.47602748771453,1.0375,1.625,1.3
515.0,241.85,2.0,90.0,18000.0,False,44.07932196905595,1.0375,1.625,1.2
515.0,241.85,2.0,130.0,26000.0,False,52.00256841463186,1.0375,1.625,1.1304
515.0,241.85,2.0,200.0,40000.0,False,50.013378368698795,1.0375,1.625,1.0811
515.0,241.85,2.0,350.0,70000.0,False,41.88349573701396,1.0375,1.625,1.0448
515.0,241.85,2.0,600.0,120000.0,False,39.62549156307507,1.0375,1.625,1.0256
515.0,241.85,4.0,5.0,2000.0,True,,1.0375,1.4545,
515.0,241.85,4.0,15.0,6000.0,False,28.76777957954681,1.0375,1.4545,2.0
515.0,241.85,4.0,25.0,10000.0,False,17.80196504004674,1.0375,1.4545,1.4286
515.0,241.85,4.0,35.0,14000.0,False,15.093397754197783,1.0375,1.4545,1.2727
515.0,241.85,4.0,40.0,16000.0,False,15.055243748421722,1.0375,1.4545,1.2308
515.0,241.85,4.0,50.0,20000.0,False,15.065647073913171,1.0375,1.4545,1.1765
515.0,241.85,4.0,65.0,26000.0,False,13.372514196159592,1.0375,1.4545,1.1304
515.0,241.85,4.0,90.0,36000.0,False,15.743703062016282,1.0375,1.4545,1.0909
515.0,241.85,4.0,130.0,52000.0,False,16.676506631455617,1.0375,1.4545,1.0612
515.0,241.85,4.0,200.0,80000.0,False,11.533739812042256,1.0375,1.4545,1.039
515.0,241.85,4.0,350.0,140000.0,False,14.447927408831653,1.0375,1.4545,1.0219
515.0,241.85,4.0,600.0,240000.0,False,13.800551868156164,1.0375,1.4545,1.0127
515.0,241.85,8.0,5.0,4000.0,False,22.912085970633733,1.0375,1.2941,4.0
515.0,241.85,8.0,15.0,12000.0,False,7.241911104441585,1.0375,1.2941,1.3333
515.0,241.85,8.0,25.0,20000.0,False,5.148075299342095,1.0375,1.2941,1.1765
515.0,241.85,8.0,35.0,28000.0,False,5.04357002442186,1.0375,1.2941,1.12
515.0,241.85,8.0,40.0,32000.0,False,6.031510568152669,1.0375,1.2941,1.1034
515.0,241.85,8.0,50.0,40000.0,False,6.864907455222249,1.0375,1.2941,1.0811
515.0,241.85,8.0,65.0,52000.0,False,4.143078845146627,1.0375,1.2941,1.0612
515.0,241.85,8.0,90.0,72000.0,False,5.980848696712944,1.0375,1.2941,1.0435
515.0,241.85,8.0,130.0,104000.0,False,6.698325448668928,1.0375,1.2941,1.0297
515.0,241.85,8.0,200.0,160000.0,False,5.4201202821575105,1.0375,1.2941,1.0191
515.0,241.85,8.0,350.0,280000.0,False,5.974177015962338,1.0375,1.2941,1.0108
515.0,241.85,8.0,600.0,480000.0,False,4.928098086303355,1.0375,1.2941,1.0063
517.31,244.16,0.5,5.0,250.0,True,,1.0414,1.8696,
517.31,244.16,0.5,15.0,750.0,True,,1.0414,1.8696,
517.31,244.16,0.5,25.0,1250.0,True,,1.0414,1.8696,
517.31,244.16,0.5,35.0,1750.0,True,,1.0414,1.8696,
517.31,244.16,0.5,40.0,2000.0,True,,1.0414,1.8696,
517.31,244.16,0.5,50.0,2500.0,True,,1.0414,1.8696,
517.31,244.16,0.5,65.0,3250.0,False,5420.100296027918,1.0414,1.8696,13.0
517.31,244.16,0.5,90.0,4500.0,False,998.5462112106592,1.0414,1.8696,3.0
517.31,244.16,0.5,130.0,6500.0,False,554.5810055283911,1.0414,1.8696,1.8571
517.31,244.16,0.5,200.0,10000.0,False,698.4858952761559,1.0414,1.8696,1.4286
517.31,244.16,0.5,350.0,17500.0,False,441.9196878357856,1.0414,1.8696,1.2069
517.31,244.16,0.5,600.0,30000.0,False,440.47624228453515,1.0414,1.8696,1.1111
517.31,244.16,1.0,5.0,500.0,True,,1.0414,1.7692,
517.31,244.16,1.0,15.0,1500.0,True,,1.0414,1.7692,
517.31,244.16,1.0,25.0,2500.0,True,,1.0414,1.7692,
517.31,244.16,1.0,35.0,3500.0,False,682.032249601981,1.0414,1.7692,7.0
517.31,244.16,1.0,40.0,4000.0,False,388.35972567132353,1.0414,1.7692,4.0
517.31,244.16,1.0,50.0,5000.0,False,292.17361845607456,1.0414,1.7692,2.5
517.31,244.16,1.0,65.0,6500.0,False,199.6839290565379,1.0414,1.7692,1.8571
517.31,244.16,1.0,90.0,9000.0,False,190.4317552592443,1.0414,1.7692,1.5
517.31,244.16,1.0,130.0,13000.0,False,166.89721765227807,1.0414,1.7692,1.3
517.31,244.16,1.0,200.0,20000.0,False,148.08397461654653,1.0414,1.7692,1.1765
517.31,244.16,1.0,350.0,35000.0,False,135.98375224278973,1.0414,1.7692,1.0938
517.31,244.16,1.0,600.0,60000.0,False,159.98685531767498,1.0414,1.7692,1.0526
517.31,244.16,2.0,5.0,1000.0,True,,1.0414,1.625,
517.31,244.16,2.0,15.0,3000.0,True,,1.0414,1.625,
517.31,244.16,2.0,25.0,5000.0,False,78.62028953041147,1.0414,1.625,2.5
517.31,244.16,2.0,35.0,7000.0,False,64.06214924581464,1.0414,1.625,1.75
517.31,244.16,2.0,40.0,8000.0,False,69.99230017149712,1.0414,1.625,1.6
517.31,244.16,2.0,50.0,10000.0,False,63.74138588046839,1.0414,1.625,1.4286
517.31,244.16,2.0,65.0,13000.0,False,38.767328897500626,1.0414,1.625,1.3
517.31,244.16,2.0,90.0,18000.0,False,42.26445293764383,1.0414,1.625,1.2
517.31,244.16,2.0,130.0,26000.0,False,51.151848093128855,1.0414,1.625,1.1304
517.31,244.16,2.0,200.0,40000.0,False,43.0624567050344,1.0414,1.625,1.0811
517.31,244.16,2.0,350.0,70000.0,False,39.708696277083355,1.0414,1.625,1.0448
517.31,244.16,2.0,600.0,120000.0,False,36.64009893870904,1.0414,1.625,1.0256
517.31,244.16,4.0,5.0,2000.0,True,,1.0414,1.4545,
517.31,244.16,4.0,15.0,6000.0,False,23.955897790163657,1.0414,1.4545,2.0
517.31,244.16,4.0,25.0,10000.0,False,18.926164116391693,1.0414,1.4545,1.4286
517.31,244.16,4.0,35.0,14000.0,False,15.548177733365574,1.0414,1.4545,1.2727
517.31,244.16,4.0,40.0,16000.0,False,15.516284382460329,1.0414,1.4545,1.2308
517.31,244.16,4.0,50.0,20000.0,False,15.103798093131664,1.0414,1.4545,1.1765
517.31,244.16,4.0,65.0,26000.0,False,12.955612590729782,1.0414,1.4545,1.1304
517.31,244.16,4.0,90.0,36000.0,False,14.991273860574685,1.0414,1.4545,1.0909
517.31,244.16,4.0,130.0,52000.0,False,20.846740891264613,1.0414,1.4545,1.0612
517.31,244.16,4.0,200.0,80000.0,False,10.097730776859358,1.0414,1.4545,1.039
517.31,244.16,4.0,350.0,140000.0,False,13.611307505688027,1.0414,1.4545,1.0219
517.31,244.16,4.0,600.0,240000.0,False,11.463725836127024,1.0414,1.4545,1.0127
517.31,244.16,8.0,5.0,4000.0,False,21.382353178359974,1.0414,1.2941,4.0
517.31,244.16,8.0,15.0,12000.0,False,6.581922722454606,1.0414,1.2941,1.3333
517.31,244.16,8.0,25.0,20000.0,False,6.465357845341279,1.0414,1.2941,1.1765
517.31,244.16,8.0,35.0,28000.0,False,6.549023064370847,1.0414,1.2941,1.12
517.31,244.16,8.0,40.0,32000.0,False,5.567602089907285,1.0414,1.2941,1.1034
517.31,244.16,8.0,50.0,40000.0,False,6.2803807083659136,1.0414,1.2941,1.0811
517.31,244.16,8.0,65.0,52000.0,False,3.659915108204257,1.0414,1.2941,1.0612
517.31,244.16,8.0,90.0,72000.0,False,6.493415577258286,1.0414,1.2941,1.0435
517.31,244.16,8.0,130.0,104000.0,False,5.339814536337528,1.0414,1.2941,1.0297
517.31,244.16,8.0,200.0,160000.0,False,5.872413627661087,1.0414,1.2941,1.0191
517.31,244.16,8.0,350.0,280000.0,False,4.126592275625897,1.0414,1.2941,1.0108
517.31,244.16,8.0,600.0,480000.0,False,4.354959658647727,1.0414,1.2941,1.0063
519.62,246.47,0.5,5.0,250.0,True,,1.0452,1.8696,
519.62,246.47,0.5,15.0,750.0,True,,1.0452,1.8696,
519.62,246.47,0.5,25.0,1250.0,True,,1.0452,1.8696,
519.62,246.47,0.5,35.0,1750.0,True,,1.0452,1.8696,
519.62,246.47,0.5,40.0,2000.0,True,,1.0452,1.8696,
519.62,246.47,0.5,50.0,2500.0,True,,1.0452,1.8696,
519.62,246.47,0.5,65.0,3250.0,False,5083.366054331434,1.0452,1.8696,13.0
519.62,246.47,0.5,90.0,4500.0,False,1144.7544443991035,1.0452,1.8696,3.0
519.62,246.47,0.5,130.0,6500.0,False,741.2873413921728,1.0452,1.8696,1.8571
519.62,246.47,0.5,200.0,10000.0,False,643.0619383644639,1.0452,1.8696,1.4286
519.62,246.47,0.5,350.0,17500.0,False,354.3049605951288,1.0452,1.8696,1.2069
519.62,246.47,0.5,600.0,30000.0,False,491.92300241894844,1.0452,1.8696,1.1111
519.62,246.47,1.0,5.0,500.0,True,,1.0452,1.7692,
519.62,246.47,1.0,15.0,1500.0,True,,1.0452,1.7692,
519.62,246.47,1.0,25.0,2500.0,True,,1.0452,1.7692,
519.62,246.47,1.0,35.0,3500.0,False,757.746748702278,1.0452,1.7692,7.0
